,rpm,t,id,iq,torque,motorpwr,accpwr,current,voltage,vout,vd,vq,phasepwr
166,1661,230,0.0,282.9028290282903,229.99999999999997,40008.16856568364,44330.380682197945,176.27690384044698,251.4792687647385,139.08222092748025,-90.05060409410262,99.36746710604436,37937.47486885316
167,1671,230,0.0,282.9028290282903,229.99999999999997,40249.03652815013,44597.27039130209,177.61177594073575,251.09362421496505,138.85956894285704,-90.59275101820921,99.93504817879293,38159.44999011044
168,1681,230,0.0,282.9028290282903,229.99999999999997,40489.90449061662,44864.16010040623,178.94845326830654,250.70745813502987,138.63661585265456,-91.13489794231576,100.50262925154146,38381.42599000801
169,1691,230,0.0,282.9028290282903,229.99999999999997,40730.772453083104,45131.04980951037,180.29201589525883,250.31930289210334,138.41251431866357,-91.67704486642235,101.07021032429003,38603.40285338892
170,1701,230,0.0,282.9028290282903,229.99999999999997,40971.64041554959,45397.93951861451,181.64085132229275,249.92962433723324,138.18753330011188,-92.21919179052894,101.63779139703858,38825.38056544274
171,1711,230,0.0,282.9028290282903,229.99999999999997,41212.50837801608,45664.829227718656,182.99502165661806,249.53840452764666,137.96166243773476,-92.7613387146355,102.20537246978714,39047.359111695776
172,1721,230,0.0,282.9028290282903,229.99999999999997,41453.376340482566,45931.71893682279,184.35459021369013,249.14562517150853,137.7348911707363,-93.3034856387421,102.77295354253572,39269.338478001555
173,1731,230,0.0,282.9028290282903,229.99999999999997,41694.24430294905,46198.608645926935,185.71962154951981,248.75126761858735,137.50720873140028,-93.84563256284866,103.34053461528426,39491.3186505316
174,1741,230,0.0,282.9028290282903,229.99999999999997,41935.11226541554,46465.49835503108,187.09018149406762,248.3553128506075,137.2786041395202,-94.38777948695527,103.90811568803282,39713.299615766584
175,1751,230,-1.6026397753945503,282.85264700954707,230.0,42175.980227882035,46732.38806413522,188.46633718576717,247.95774147127545,137.04906619664075,-94.94193501677253,103.95464905996124,39822.17353283028
176,1761,230,-5.788522162694619,282.72166217138755,229.99999999999986,42416.8481903485,46999.277773239344,189.84815710722322,247.55853369596682,136.8185834801037,-95.51512780696943,103.15059494820237,39753.79193311025
177,1771,230,-9.956638165892628,282.5913537672285,230.0,42657.71615281501,47266.16748234351,191.23571112213534,247.15766934105872,136.587144336889,-96.08772834555283,102.33686764072796,39693.925125980284
